[start]
20160101	0	20300101	0	80200	999999	0	0	2	202	1	You can get a Cat Ticket everyday!	Bonus for daily log in!<br>You got a Cat Ticket!	7	0	1	5	fr	Obtiens un ticket Chapsule tous les jours !	Bonus de connexion quotidienne !<br>Tu as reçu un ticket Chapsule !	it	Puoi avere un miaobiglietto ogni giorno!	Bonus accesso giornaliero!<br>Tuo un miaobiglietto!	de	Du kannst täglich ein Katzenticket erhalten!	Bonus für tägliche Anmeldung!<br>Du erhältst ein Katzenticket!	es	¡Consigue un tique gatuno cada día!	¡Bonus de lealtad!<br>Recibes un tique gatuno.	th	คุณรับตั๋วแมวได้ทุกวัน!	โบนัสสำหรับล็อกอินรายวัน!<br>คุณได้รับตั๋วแมว!	0
20201221	1100	20300101	0	80900	100099	0	0	51094	303	0		https://nyanko-webview.ponosgames.com/information/appli/battlecats/event/en/20201221o.html	7	0	1
20210301	0	20300101	0	100300	999999	0	1	0	2	1	2	0	0	51132	817	0			7	0	0
20210301	0	20300101	0	100300	999999	0	1	0	2	1	2	0	0	51133	818	0			7	0	0
20210301	0	20300101	0	100300	999999	0	1	0	3	10	11	12	0	0	51134	817	0			7	0	0
20210301	0	20300101	0	100300	999999	0	1	0	3	10	11	12	0	0	51135	818	0			7	0	0
20210301	0	20300101	0	100300	999999	0	1	0	3	22	23	24	0	0	51136	817	0			7	0	0
20210301	0	20300101	0	100300	999999	0	1	0	3	22	23	24	0	0	51137	818	0			7	0	0
20210301	000	20300101	000	100300	999999	0	0	5120	819	0			100	0	0
20210628	0	20300101	0	100600	999999	0	0	51177	949	0	Comeback Stamps!	Long time no see! Enjoy special gifts each day<br>as a thank you reward for coming back!	7	0	1	5	fr	Tampons de retour !	Ça faisait longtemps qu'on ne t'avait pas vu ! Reçois chaque<br> jour des cadeaux spéciaux pour te remercier de revenir !	it	Timbri bentornato!	Chi si rivede! Ricompense speciali ogni giorno<br>come ringraziamento per il tuo ritorno!	de	Rückkehrstempel!	Lange nicht gesehen! Hol dir jeden Tag Sondergeschenke<br>als Dankeschön für deine Rückkehr!	es	¡Sellos de regreso!	¡Cuánto tiempo! Disfruta de regalos especiales todos los días<br>como agradecimiento por volver a jugar.	th	แสตมป์คัมแบ็ก!	ไม่ได้เจอกันนานเลยนะ! รับของขวัญสุดพิเศษไปเลยทุกวัน<br>เพื่อเป็นรางวัลขอบคุณที่กลับมาอีกครั้ง!	0
20241022	0	20300101	0	130600	999999	0	1	0	1	22	0	0	2382	203	1	Meow Meow Day!	The 22nd of each month is Meow Meow Day!<br>Enjoy a bonus Rare Ticket to celebrate!	7	0	1	5	fr	Journée Miaou !	Le 22 de chaque mois, c’est la Journée Miaou !<br>Reçois un ticket rare pour fêter ça !	it	Giorno miao miao!	Il 22 del mese è il Giorno miao miao!<br>Ecco un biglietto raro per festeggiare!	de	Miau-Miau-Tag!	Der 22. Tag eines jeden Monats ist Miau-Miau-Tag!<br>Feiere mit diesem seltenen Bonusticket!	es	¡Día Miau-Miau!	El 22 de cada mes es el Día Miau-Miau.<br>¡Celébralo con un tique raro de bonus!	th	วันเหมียวๆ!	วันที่ 22 ของแต่ละเดือนคือวันเหมียวๆ!<br>รับตั๋วแรร์โบนัสไปฉลองกันได้เลย!	0
20241022	0	20300101	0	130600	999999	0	1	0	1	22	0	0	2383	220	1	Meow Meow Day!	The 22nd of each month is Meow Meow Day!<br>Have an extra Leadership as a thank-you to all our players!	7	0	1	5	fr	Journée Miaou !	Le 22 de chaque mois, c’est la Journée Miaou !<br>Reçois une Autorité bonus pour te remercier de jouer avec nous !	it	Giorno miao miao!	Il 22 del mese è il Giorno miao miao!<br>Ecco una Leadership extra per ringraziare tutti i giocatori!	de	Miau-Miau-Tag!	Der 22. Tag eines jeden Monats ist Miau-Miau-Tag!<br>Hier ist zusätzliche Führung als Dankeschön an all unsere Spieler!	es	¡Día Miau-Miau!	El 22 de cada mes es el Día Miau-Miau.<br>Como agradecimiento, ¡regalamos un liderazgo a todos los jugadores!	th	วันเหมียวๆ!	วันที่ 22 ของแต่ละเดือนคือวันเหมียวๆ!<br>รับความเป็นผู้นำเพิ่มพิเศษเป็นของขวัญขอบคุณให้กับผู้เล่นของเราทุกคน!	0	0	0
20250123	000	20300101	000	140100	999999	0	0	52026	846	0			7	0	0	5	fr			it			de			es			th		
20250123	000	20300101	000	140100	999999	0	0	52027	847	0			7	0	0	5	fr			it			de			es			th		
20250728	0	20300101	0	140500	999999	0	0	52198	35030	0	Comeback Log-In Bonus!	A special gift for returners!<br>Check out the Legend Stages map!	100	0	1	5	fr	Bonus de reconnexion !	Un cadeau spécial pour les revenants !<br>Découvre la carte des niveaux légendaires !	it	Bonus accesso bentornato!	Un regalo speciale per chi torna a giocare!<br>Scopri la mappa Livelli leggendari!	de	Rückkehr-Anmeldebonus	Ein spezielles Geschenk für Rückkehrer!<br>Sieh dir die Karte für Legendäre Level an!	es	De regreso: bonus de lealtad	¡Un regalito para los que repiten!<br>Visita el mapa de Etapas de Leyenda.	th	โบนัสล็อกอินคัมแบ็ก!	ของขวัญพิเศษต้อนรับผู้ที่กลับมาเล่นใหม่!<br>ลองไปดูแผนที่ด่านตำนานดูสิ!	0	1100	2
20250728	0	20300101	0	140500	999999	0	0	52199	35031	0	Comeback Log-In Bonus!	A special gift for returners!<br>Check out the Legend Stages map!	1100	0	1	5	fr	Bonus de reconnexion !	Un cadeau spécial pour les revenants !<br>Découvre la carte des niveaux légendaires !	it	Bonus accesso bentornato!	Un regalo speciale per chi torna a giocare!<br>Scopri la mappa Livelli leggendari!	de	Rückkehr-Anmeldebonus	Ein spezielles Geschenk für Rückkehrer!<br>Sieh dir die Karte für Legendäre Level an!	es	De regreso: bonus de lealtad	¡Un regalito para los que repiten!<br>Visita el mapa de Etapas de Leyenda.	th	โบนัสล็อกอินคัมแบ็ก!	ของขวัญพิเศษต้อนรับผู้ที่กลับมาเล่นใหม่!<br>ลองไปดูแผนที่ด่านตำนานดูสิ!	0	1300	2
20250728	0	20300101	0	140500	999999	0	0	52200	35032	0	Comeback Log-In Bonus!	A special gift for returners!<br>Check out the Legend Stages map!	1300	0	1	5	fr	Bonus de reconnexion !	Un cadeau spécial pour les revenants !<br>Découvre la carte des niveaux légendaires !	it	Bonus accesso bentornato!	Un regalo speciale per chi torna a giocare!<br>Scopri la mappa Livelli leggendari!	de	Rückkehr-Anmeldebonus	Ein spezielles Geschenk für Rückkehrer!<br>Sieh dir die Karte für Legendäre Level an!	es	De regreso: bonus de lealtad	¡Un regalito para los que repiten!<br>Visita el mapa de Etapas de Leyenda.	th	โบนัสล็อกอินคัมแบ็ก!	ของขวัญพิเศษต้อนรับผู้ที่กลับมาเล่นใหม่!<br>ลองไปดูแผนที่ด่านตำนานดูสิ!	0	0	0
20260429	0	20300101	1100	150200	999999	0	1	0	0	8	0	2502	220	1	It's Meownesday☆	Get 1 Leadership every Wednesday!	1	0	1	5	fr	C’est Miaoucredi ☆	Obtiens 1 Autorité tous les mercredis !	it	È miaorcoledì☆	Ottieni 1 Leadership ogni mercoledì!	de	Es ist Miezwoch☆	Hol dir jeden Mittwoch 1 Führung!	es	Es Miaúrcoles☆	¡Consigue 1 liderazgo todos los miércoles!	th	วันเหมียวๆ☆	รับความเป็นผู้นำ 1 หน่วยทุกวันพุธ!	0	0	0
20260430	1100	20260519	1100	150300	999999	0	0	80115	11011	0			0	0	1	5	fr			it			de			es			th			0	0	0
20260511	1100	20300101	1100	150300	999999	0	0	52474	301	0			7	0	0	5	fr			it			de			es			th			0	0	0
20260511	1100	20300101	1100	150300	999999	0	0	52475	302	0			7	0	0	5	fr			it			de			es			th			0	0	0
20260511	1100	20260601	1100	150300	999999	0	0	52476	35045	0	111,111,111 DL Login Stamps☆	Login each day during the event to earn a stamp!<br><br>Earn up to 5 Rare Tickets and 5 Cat Tickets before 6/1!	7	0	1	5	fr	Tampons connexion des 111M☆	Connecte-toi chaque jour de l’événement pour gagner un tampon !<br><br>Gagne jusqu’à 5 tickets rares et 5 tickets Chapsules avant le 01/06 !	it	Timbri accesso 111M DL☆	Accedi ogni giorno durante l'evento per ottenere un timbro!<br><br>Ricevi fino a 5 Biglietti rari e 5 miaobiglietti prima del 1/6!	de	111-Mio.-DL-Anmeldestempel☆	Melde dich während des Events jeden Tag an und erhalte einen Stempel!<br><br>Erhalte bis zum 01/06. bis zu 5 seltene Tickets und 5 Katzentickets!	es	111 M de descargas: sellos de lealtad☆	¡Inicia sesión cada día para ganar un sello!<br><br>¡Consigue hasta 5 tiques raros y 5 tiques gatunos antes del 1/6!	th	แสตมป์ล็อกอิน 111ล. ดล.☆	ล็อกอินระหว่างอีเวนต์นี้ทุกวันเพื่อรับแสตมป์!<br><br>รับสูงสุดตั๋วแรร์ 5 ใบและตั๋วแมว 5 ใบก่อนวันที่ 1/6!	0	0	0
20260511	1100	20260601	1100	150300	999999	0	0	52477	801	0			300	0	0	5	fr			it			de			es			th			0	0	0
20260511	1100	20260601	1100	150300	999999	0	0	52478	821	0			300	2	0	5	fr			it			de			es			th			0	0	0
20260511	1100	20260601	1100	150300	999999	0	0	52481	822	0			1	0	0	5	fr			it			de			es			th			0	0	0
20260511	1100	20260601	1100	150300	999999	0	0	52483	837	0			7	0	0	5	fr			it			de			es			th			0	0	0
20260516	1100	20260609	1100	150300	999999	0	0	80116	11040	0			0	0	1	5	fr			it			de			es			th			0	0	0
20260518	1100	20260601	1100	150300	999999	0	0	52484	201	10000	Conquer the Empire of Cats!	Collect upgrade items to help power up your army! (until 6/1)	300	2	1	5	fr	Pars à la conquête de l’empire des Chats !	Récupère des objets d’amélioration chaque<br>pour renforcer ton armée ! (jusqu’au 01/06)	it	Conquista l'Impero dei Gatti!	Raccogli oggetti potenziamento ogni giorno<br>per rafforzare la tua armata! (fino al 1/6)	de	Erobere das Katzenimperium!	Sammle tägliche Verbesserungsgegenstände, um deine Armee fürs! (bis 01.06.)	es	¡Conquista el Imperio de los Gatos!	¡Recoge objetos de mejora cada día<br>hasta para potenciar tu ejército! (hasta el 1/6)	th	พิชิตจักรวรรดิแมว!	เก็บไอเทมอัปเกรดแต่ละวันจนถึง<br>เพิ่มพลังแมวของคุณให้แข็งแกร่งยิ่งขึ้น! (ถึง 1/6)	0	0	0
20260519	1100	20260607	1100	150300	999999	0	0	80117	11020	0			0	0	1	5	fr			it			de			es			th			0	0	0
20260525	000	20260526	000	150300	999999	0	0	2509	203	1	End-of-Spring Reward!	Enjoy a Rare Ticket reward!	7	0	0	5	fr	Récompense de fin de printemps !	Voici un ticket rare pour toi !	it	Fine della primavera!	Ecco un biglietto raro!	de	Frühlingsende-Belohnung!	Viel Spaß mit diesem seltenen Ticket!	es	¡Fin de la primavera!	Toma un tique raro como premio.	th	สุขสันต์วันขอบคุณพระเจ้า!	รับรางวัลตั๋วแรร์ไปเลย!	0	0	0
[end]
